event_log_index,block_number,transaction_hash,asset_in,asset_out,from,to,amount_out,amount_in,protocol,metadata
2,21519228,0x29c7ae47bbf41c20b5ac6f4cd450e62e6424dd67d1f3be0c0af900f7a7e0ed45,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,400756571,878360030379640265241,UniswapV2,"{""tick"":-284250,""liquidity"":""54568479794897031"",""squareRootPriceX96"":""5.3306312603740487005601e+22""}"
7,21519228,0x8002233e50e24f876cd37ede43c1f15b88e15c4fff25f41a078b810a27d08f64,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,400756571,878360030379640265241,UniswapV2,"{""tick"":-284250,""liquidity"":""54568479794897031"",""squareRootPriceX96"":""5.3306312603740487005601e+22""}"
19,21519228,0x6d070b7500c4e90999ea5e7cad5cd3d2ccc7506b166090ad656d67bf1f4a805b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,878360039580307618257,394362548,UniswapV2,"{""tick"":-284255,""liquidity"":""54568479794897031"",""squareRootPriceX96"":""5.3293867070634554608918e+22""}"
25,21519232,0x1afa80245bc60d97553c9ae577f0849ff6c8e1e12fc74847142535ceb27b2be3,0xe060031495658d7f1a1dbaaccf90fe870b4ffd58,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,467313396547584,47469106101747712,UniswapV2,null
38,21519232,0x001a64970228c695bff76c4208d55676d846e272f0c10d3639349118dc96d2d3,0xe060031495658d7f1a1dbaaccf90fe870b4ffd58,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,467313396547584,47469106101747712,UniswapV2,null
43,21519232,0x31767c2dc404cdcfc178e105040bef3a3fd0bac12099a7637769474762243946,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe060031495658d7f1a1dbaaccf90fe870b4ffd58,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,48754662827884544,467313379770368,UniswapV2,null
24,21519235,0x399325303200d80d459ae31f951ca9dc5f1c0545b846162ea2587e0f5a7a6c9a,0xb12907dcd65e09871bbd6f1659436f3be310af65,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,113823687809177747456,383935227089,UniswapV2,"{""tick"":194919,""liquidity"":""299362814539189749"",""squareRootPriceX96"":""1.352982936072181646735824779412038e+33""}"
35,21519235,0xa7b23300bf11a003ce64df4c1f7b78b45feca6d3af5d4854c9d67c4581fe125c,0xb12907dcd65e09871bbd6f1659436f3be310af65,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,113823687809177747456,383935227089,UniswapV2,"{""tick"":194919,""liquidity"":""299362814539189749"",""squareRootPriceX96"":""1.352982936072181646735824779412038e+33""}"
55,21519235,0x8ed7f5d8bcd22829dc55452070a8c9afe60354d1666e4b17c62e667cdaae9bf2,0xb12907dcd65e09871bbd6f1659436f3be310af65,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,113823687809177747456,383935227089,UniswapV2,"{""tick"":194919,""liquidity"":""299362814539189749"",""squareRootPriceX96"":""1.352982936072181646735824779412038e+33""}"
39,21519235,0xce62f34cad88957c4fe9ccc5b92a9219466af24e070108f811146f15257c8af0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb12907dcd65e09871bbd6f1659436f3be310af65,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,383958838687,113823685618744426496,UniswapV2,"{""tick"":195220,""liquidity"":""297514572966986600"",""squareRootPriceX96"":""1.373487316526871232999399883854609e+33""}"
7,21519236,0xe213749c1621ab76e7f9309e212951cc5fafb5c938164897ee9c452c2337795f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb12907dcd65e09871bbd6f1659436f3be310af65,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,43602877440,13134999972951538808,UniswapV2,"{""tick"":195270,""liquidity"":""262224590514027577"",""squareRootPriceX96"":""1.37694829403866993442241730597161e+33""}"
11,21519236,0xb6b3e740d83a44f7b9932ed5c3a5d014fe0da699ad4e5094ff1be4af5c057150,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb12907dcd65e09871bbd6f1659436f3be310af65,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,43602877440,13134999972951538808,UniswapV2,"{""tick"":195270,""liquidity"":""262224590514027577"",""squareRootPriceX96"":""1.37694829403866993442241730597161e+33""}"
48,21519236,0xfa985400f8f7b788039e5f7a30d62a6b68e12f20fcca8b951729c2fd7da9c41e,0xb12907dcd65e09871bbd6f1659436f3be310af65,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,13136384193254653952,43602877184,UniswapV2,"{""tick"":195219,""liquidity"":""297514572966986600"",""squareRootPriceX96"":""1.373444666326168098863099033369057e+33""}"
2,21519240,0x3c8036c0dee0b12078f2ee119ac562b7290a4a1f40f4f3a2ff3f72b151d15eb8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb23d80f5fefcddaa212212f028021b41ded428cf,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,1878446515317026940268,7544572872509882368,UniswapV2,"{""tick"":-55163,""liquidity"":""2.7298524975287229185874e+22"",""squareRootPriceX96"":""5.024474113474675250146235966e+27""}"
15,21519240,0xadf1139bd6472e3d4ec914d237d4d130bd082778138389b192cfb89b262a8030,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb23d80f5fefcddaa212212f028021b41ded428cf,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,1878446515317026940268,7544572872509882368,UniswapV2,"{""tick"":-55163,""liquidity"":""2.7298524975287229185874e+22"",""squareRootPriceX96"":""5.024474113474675250146235966e+27""}"
35,21519240,0xe20bbe9306e2f0db0bf4d6ea8c2bb8185de0d5e67ed1a0242100b8b5d495a4e7,0xb23d80f5fefcddaa212212f028021b41ded428cf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,1041192624800661505,257968356439264382839,UniswapV2,"{""tick"":-55104,""liquidity"":""2.7298524975287229185874e+22"",""squareRootPriceX96"":""5.039461801379942067118426637e+27""}"
10,21519240,0x3c8036c0dee0b12078f2ee119ac562b7290a4a1f40f4f3a2ff3f72b151d15eb8,0x3073f7aaa4db83f95e9fff17424f71d4751a3073,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,13578973810320669147137,240755167326644956,UniswapV2,"{""tick"":109311,""liquidity"":""4.497463098739713016659e+21"",""squareRootPriceX96"":""1.8724973220566398361761556726381e+31""}"
26,21519240,0xd64baf2007702f41f34147a7e1e054868101f21e5bc015adf56115c4fcabc345,0x3073f7aaa4db83f95e9fff17424f71d4751a3073,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,13578973810320669147137,240755167326644956,UniswapV2,"{""tick"":109311,""liquidity"":""4.497463098739713016659e+21"",""squareRootPriceX96"":""1.8724973220566398361761556726381e+31""}"
48,21519240,0xe20bbe9306e2f0db0bf4d6ea8c2bb8185de0d5e67ed1a0242100b8b5d495a4e7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3073f7aaa4db83f95e9fff17424f71d4751a3073,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,241988559463666413,13578973528845692436480,UniswapV2,"{""tick"":109454,""liquidity"":""4.497463098739713016659e+21"",""squareRootPriceX96"":""1.8859350602048672614848807082306e+31""}"
21,21519269,0x8bd9f762e978b96c647ecb50530f7e013e592f787a7ff95a47d53bb1c5db8e3c,0x8f66cf0f1db84f8ee2a46352409370a69ae4e059,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,71429748252737536,187044103458914304,UniswapV2,null
5,21519241,0xe3ee3db9ea4f795457dc5a5c65d5847f6196b25cc99827557ef08d0afc50af3c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,20627974006967090358672,6252494659222765568,UniswapV2,"{""tick"":-80951,""liquidity"":""4.9526394346555686874351e+22"",""squareRootPriceX96"":""1.38402384064468121232759512e+27""}"
23,21519241,0xf24fa8187cfe8c30c31e333dcdfa9d32e6e8276aabbf5e0d4c0108e5cd50643f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,20627974006967090358672,6252494659222765568,UniswapV2,"{""tick"":-80951,""liquidity"":""4.9526394346555686874351e+22"",""squareRootPriceX96"":""1.38402384064468121232759512e+27""}"
28,21519241,0x543e507cdb0017615702b252014a9f7f3dfd15b0def416fdc3f4b7e9616694c3,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,6256289524821786624,20627973017583940188627,UniswapV2,"{""tick"":-81080,""liquidity"":""4.9526394346555686874351e+22"",""squareRootPriceX96"":""1.375129622649299205520834194e+27""}"
28,21519242,0xb1a30537c4460085692989d323486eed9654669a9c6ed3bfc0236455242128b8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x88909d489678dd17aa6d9609f89b0419bf78fd9a,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,1478363576893052681833,48794805605498880,UniswapV2,"{""tick"":-103174,""liquidity"":""1.697021130813413207376e+21"",""squareRootPriceX96"":""4.55625987072062081235329636e+26""}"
43,21519242,0xdbe6f71e19284c1221ea8aaa3a70e6f2e7d8863741b2830e25b26bae842277b0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x88909d489678dd17aa6d9609f89b0419bf78fd9a,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,1478363576893052681833,48794805605498880,UniswapV2,"{""tick"":-103174,""liquidity"":""1.697021130813413207376e+21"",""squareRootPriceX96"":""4.55625987072062081235329636e+26""}"
52,21519242,0x49b1a92548914db55172161293f27337c7e6e2f27d4070a3282e905a77d0a19e,0x88909d489678dd17aa6d9609f89b0419bf78fd9a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,49398647908990977,1478363453463840851073,UniswapV2,"{""tick"":-103091,""liquidity"":""1.697021130813413207376e+21"",""squareRootPriceX96"":""4.57516834063232415355962584e+26""}"
2,21519245,0xc9776c3b855a8bdb8234f00cdc856ec16d0f3434203c44e42ec4655898bfa976,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb12907dcd65e09871bbd6f1659436f3be310af65,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,177585834417,54052179637956509696,UniswapV2,"{""tick"":195515,""liquidity"":""129440926451344127"",""squareRootPriceX96"":""1.393892241923045829491104371023693e+33""}"
25,21519245,0xf524a6bc4df12b78c264df4dade15f4300afce3c2b54416ce42d7a62284dde4e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb12907dcd65e09871bbd6f1659436f3be310af65,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,177585834417,54052179637956509696,UniswapV2,"{""tick"":195515,""liquidity"":""129440926451344127"",""squareRootPriceX96"":""1.393892241923045829491104371023693e+33""}"
33,21519245,0x17e956be267fe5f9b9e675f33ce38cea01835091aaf3b15612ca0325a6d3bd29,0xb12907dcd65e09871bbd6f1659436f3be310af65,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,56389780086328393730,185148442674,UniswapV2,"{""tick"":195226,""liquidity"":""297514572966986600"",""squareRootPriceX96"":""1.373916334898734487117713949735242e+33""}"
48,21519245,0x17e956be267fe5f9b9e675f33ce38cea01835091aaf3b15612ca0325a6d3bd29,0xb12907dcd65e09871bbd6f1659436f3be310af65,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,2272995344147021825,7562614242,UniswapV2,"{""tick"":195217,""liquidity"":""297514572966986600"",""squareRootPriceX96"":""1.37331103599614853070888202166587e+33""}"
11,21519245,0xc9776c3b855a8bdb8234f00cdc856ec16d0f3434203c44e42ec4655898bfa976,0x046eee2cc3188071c02bfc1745a6b17c656e3f3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,3816667728,32032602194687841313229,UniswapV2,"{""tick"":-297598,""liquidity"":""3789044633632638282"",""squareRootPriceX96"":""2.7349245747027214488566e+22""}"
19,21519245,0xf524a6bc4df12b78c264df4dade15f4300afce3c2b54416ce42d7a62284dde4e,0x046eee2cc3188071c02bfc1745a6b17c656e3f3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,3816667728,32032602194687841313229,UniswapV2,"{""tick"":-297598,""liquidity"":""3789044633632638282"",""squareRootPriceX96"":""2.7349245747027214488566e+22""}"
40,21519245,0x17e956be267fe5f9b9e675f33ce38cea01835091aaf3b15612ca0325a6d3bd29,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x046eee2cc3188071c02bfc1745a6b17c656e3f3d,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,2975130316045123613124,355614517,UniswapV2,"{""tick"":-297595,""liquidity"":""3789044633632638282"",""squareRootPriceX96"":""2.7354121146178771449809e+22""}"
3,21519251,0xf69945ca37c561ebe9781ef85f7c025fb5f683ed3b27e20554dff2217fa6ee4e,0x009c1be34e50826f537f969e2a6f5236494e73da,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,173928107999232,682745346245263360,UniswapV2,null
38,21519251,0x88d99211aeccb7e77b0f8eb8eab36b27d5f7526188006c765a8668c59e3b1dad,0x009c1be34e50826f537f969e2a6f5236494e73da,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,173928107999232,682745346245263360,UniswapV2,null
61,21519251,0xa31b51ce4e7ca353b6d32eebc3061e8b9777e517ccfb02617ba6f5624e589e14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x009c1be34e50826f537f969e2a6f5236494e73da,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,691081272176410624,173928107933696,UniswapV2,null
7,21519251,0xf69945ca37c561ebe9781ef85f7c025fb5f683ed3b27e20554dff2217fa6ee4e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x362bc847a3a9637d3af6624eec853618a43ed7d2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,3326279312130950823936,299576163624288256,UniswapV2,null
50,21519251,0x542d426522062b4e8eddb98113ad6ea734355b4f8ad53974879b2242edac1a2c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x362bc847a3a9637d3af6624eec853618a43ed7d2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,3326279312130950823936,299576163624288256,UniswapV2,null
65,21519251,0xa31b51ce4e7ca353b6d32eebc3061e8b9777e517ccfb02617ba6f5624e589e14,0x362bc847a3a9637d3af6624eec853618a43ed7d2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,301555142820364288,3326279311031439196160,UniswapV2,null
16,21519256,0xe40f4d3bbde3b3a7cac58112822678a1c0b041b779f2455db7d9f7a0901c16fa,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb23d80f5fefcddaa212212f028021b41ded428cf,0x53522fa4156dc18ec0fd5219d4d5a98c358aa6fb,0x53522fa4156dc18ec0fd5219d4d5a98c358aa6fb,2758558922602870687317,11189512608835359004,UniswapV2,"{""tick"":-55044,""liquidity"":""2.7298524975287229185874e+22"",""squareRootPriceX96"":""5.05460296138508329561370702e+27""}"
31,21519269,0x6a377d7244d09750fa37164033a009487a7e7cecc51e0ff54fe987b5f11ef6b7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x8f66cf0f1db84f8ee2a46352409370a69ae4e059,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,187113518720352256,69120980009615360,UniswapV2,null
28,21519256,0x0ca74773231177b6c4c457ab147eb6d9334206879e761f2f3c58dc5b78136ec3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb23d80f5fefcddaa212212f028021b41ded428cf,0x53522fa4156dc18ec0fd5219d4d5a98c358aa6fb,0x53522fa4156dc18ec0fd5219d4d5a98c358aa6fb,2758558922602870687317,11189512608835359004,UniswapV2,"{""tick"":-55044,""liquidity"":""2.7298524975287229185874e+22"",""squareRootPriceX96"":""5.05460296138508329561370702e+27""}"
43,21519256,0x469aeafa7bf3cc1553ce91bbc91df2007770ea62b2da921d12dbae6ac84e2e81,0xb23d80f5fefcddaa212212f028021b41ded428cf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x53522fa4156dc18ec0fd5219d4d5a98c358aa6fb,0x53522fa4156dc18ec0fd5219d4d5a98c358aa6fb,4253241522898304672,1049159384195677479273,UniswapV2,"{""tick"":-55078,""liquidity"":""2.7298524975287229185874e+22"",""squareRootPriceX96"":""5.045924191844719839898220795e+27""}"
2,21519259,0xba9b3edb3f1710ad2ce9086e4bd9adbef1473e6d8a4a3c0ddd1f68454cb506cb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,61741992975369594994689,292765774851144497,UniswapV2,"{""tick"":122542,""liquidity"":""8.646228389063610618285e+21"",""squareRootPriceX96"":""3.628545110520511669908925415603e+31""}"
12,21519259,0x77c26e4e35994dc1741cf43a85c3dfcd760c9498735bcae2a589e012fde6c957,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,61741992975369594994689,292765774851144497,UniswapV2,"{""tick"":122542,""liquidity"":""8.646228389063610618285e+21"",""squareRootPriceX96"":""3.628545110520511669908925415603e+31""}"
22,21519259,0xbc2510ae460ea0242906dba32b9485c897bb6dbd33581d77e7e63dca3cba627f,0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,51505118278348669,10636088752516070637568,UniswapV2,"{""tick"":122313,""liquidity"":""8.646228389063610618285e+21"",""squareRootPriceX96"":""3.5871359421466575730304876534768e+31""}"
2,21519261,0xc2800f6c9e0b4818d18e1f6c5ccd0d082a5bc53819b1f58eec558c06fbc0f911,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb12907dcd65e09871bbd6f1659436f3be310af65,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,154624451387,46910647217571233792,UniswapV2,"{""tick"":195442,""liquidity"":""185126252348687243"",""squareRootPriceX96"":""1.388797685592087148531649655992162e+33""}"
12,21519261,0x14182bb168e97a1835e6b2b25ad6da49ad537e63bfb23519810116320c06cf12,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb12907dcd65e09871bbd6f1659436f3be310af65,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,154624451387,46910647217571233792,UniswapV2,"{""tick"":195442,""liquidity"":""185126252348687243"",""squareRootPriceX96"":""1.388797685592087148531649655992162e+33""}"
17,21519261,0x3bcbc0012a13749edb890bf4de721564eafb1677e19dec1a9ed045650cb2fa2f,0xb12907dcd65e09871bbd6f1659436f3be310af65,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,46949575315083493376,154624446317,UniswapV2,"{""tick"":195216,""liquidity"":""297514572966986600"",""squareRootPriceX96"":""1.373190965099412261994264866934402e+33""}"
2,21519267,0xb296330d94e5ab4f24ce213e91e59a4c0b3e426da0009a79c335734bca7c09ff,0xdac17f958d2ee523a2206206994597c13d831ec7,0x9d39a5de30e57443bff2a8307a4256c8797a3497,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,505229114846948156545013,576453161216,UniswapV2,"{""tick"":-274991,""liquidity"":""274799303217118820286"",""squareRootPriceX96"":""8.4689503604334466729823e+22""}"
22,21519267,0x68200e8fe378d47f3b5256223f19d39d32bc1dffa7a02c65986c28e2128a1fbc,0xdac17f958d2ee523a2206206994597c13d831ec7,0x9d39a5de30e57443bff2a8307a4256c8797a3497,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,505229114846948156545013,576453161216,UniswapV2,"{""tick"":-274991,""liquidity"":""274799303217118820286"",""squareRootPriceX96"":""8.4689503604334466729823e+22""}"
83,21519267,0x45efe376a1a86dd298b663abc7fbf7b6f1fc5c4c0e58199332a2ce97eb5d1a4d,0x9d39a5de30e57443bff2a8307a4256c8797a3497,0xdac17f958d2ee523a2206206994597c13d831ec7,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,578869330945,505229113326737825626638,UniswapV2,"{""tick"":-275025,""liquidity"":""298113821211357627277"",""squareRootPriceX96"":""8.4546014556083530403014e+22""}"
5,21519267,0xb296330d94e5ab4f24ce213e91e59a4c0b3e426da0009a79c335734bca7c09ff,0x553afe6468949e0685959022217336717df5fbe8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,171436656897,51624577637000006485,UniswapV2,"{""tick"":-195291,""liquidity"":""582070830433118421"",""squareRootPriceX96"":""4.554231856283334330370606e+24""}"
58,21519267,0x6aac53f329ba11d5b0378ed224b9f359d578e2f805948489824b8122085d742d,0x553afe6468949e0685959022217336717df5fbe8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,171436656897,51624577637000006485,UniswapV2,"{""tick"":-195291,""liquidity"":""582070830433118421"",""squareRootPriceX96"":""4.554231856283334330370606e+24""}"
86,21519267,0x45efe376a1a86dd298b663abc7fbf7b6f1fc5c4c0e58199332a2ce97eb5d1a4d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x553afe6468949e0685959022217336717df5fbe8,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,51643955693730903416,171436656640,UniswapV2,"{""tick"":-195194,""liquidity"":""582070479362713938"",""squareRootPriceX96"":""4.576252190075870018304908e+24""}"
9,21519267,0xb296330d94e5ab4f24ce213e91e59a4c0b3e426da0009a79c335734bca7c09ff,0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,20761805127680,99790618774994944,UniswapV2,null
78,21519267,0x56db6cc0889fe0093869d1365bbf7c5b1acfc62ee92e712dc707f12d035a5b15,0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,20761805127680,99790618774994944,UniswapV2,null
90,21519267,0x45efe376a1a86dd298b663abc7fbf7b6f1fc5c4c0e58199332a2ce97eb5d1a4d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,102232831668781056,20761805062144,UniswapV2,null
3,21519269,0x47285261ea0c0ff0d0284e246153e2168da47129a94b08350098ecdbb573cbb5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc57d533c50bc22247d49a368880fb49a1caa39f7,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,65184746066614926966784,66149197631455232,SushiSwap,null
